mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.10413630803426106,0.019056218855834296,0.024260838826497395,0.00355085235358856,5,10,"{'max_depth': 5, 'n_estimators': 10}",0.7113748763600396,0.731948565776459,0.7206173328056985,0.7213136375626483,0.00841386596309233,9,0.7053120981303789,0.7357799980215649,0.7385756676557863,0.7265559212692434,0.015064947357855641
0.12961236635843912,0.001688297792214251,0.017044941584269207,0.0007063349174657138,5,20,"{'max_depth': 5, 'n_estimators': 20}",0.7438180019782393,0.7422354104846687,0.7267510882469331,0.737602215774202,0.007699305026378622,8,0.7343950934810565,0.7391433376199427,0.7480712166172107,0.7405365492394033,0.005669501152145161
0.2316112518310547,0.014496098989926534,0.021551052729288738,0.00045295356814803776,5,40,"{'max_depth': 5, 'n_estimators': 40}",0.7564787339268051,0.7487636003956478,0.7338741590819153,0.7463729886573464,0.009381690682451555,7,0.753388070036601,0.7493322781679691,0.7558852621167161,0.7528685367737621,0.0027003500719389615
0.13499792416890463,0.0033266293547541048,0.016654014587402344,0.0011169037382760465,10,10,"{'max_depth': 10, 'n_estimators': 10}",0.8213649851632048,0.8314540059347181,0.7965967550455085,0.8164732260617251,0.014644583113797814,6,0.8253041843901474,0.8462755960035612,0.8156280909990109,0.8290692904642398,0.012791909124204491
0.21453706423441568,0.0035190218794661893,0.020058949788411457,0.0009563665800017459,10,20,"{'max_depth': 10, 'n_estimators': 20}",0.8358061325420376,0.8114737883283877,0.8153937475267116,0.820891585333685,0.01066741723006077,5,0.8376694035018301,0.8339103768918785,0.8363006923837785,0.8359601575924956,0.0015533926787597168
0.38027199109395343,0.0033650161779481304,0.02599938710530599,0.00042457104714339357,10,40,"{'max_depth': 10, 'n_estimators': 40}",0.8350148367952522,0.826112759643917,0.8225168183616937,0.8278818253758903,0.00525333262974495,4,0.8333168463745178,0.8432090216638639,0.8443125618199803,0.8402794766194539,0.004943892876726183
0.2286516030629476,0.002296276832491776,0.018696943918863933,0.0007268627806035316,20,10,"{'max_depth': 20, 'n_estimators': 10}",0.8981206726013847,0.8965380811078141,0.890383854372774,0.8950145080453706,0.0033371868272782652,3,0.9143337619942625,0.9147294490058364,0.9260138476755687,0.9183590195585558,0.005415190804797167
0.41356627146402997,0.012017926668676208,0.027673085530598957,0.002342149843317162,20,20,"{'max_depth': 20, 'n_estimators': 20}",0.904055390702275,0.904055390702275,0.8961218836565097,0.9014112371405961,0.0037397677540090273,1,0.9244237807893956,0.9214561282025917,0.9291790306627102,0.9250196465515659,0.0031808906097738595
0.7667857805887858,0.010253760689777545,0.03656172752380371,0.0006954371207578256,20,40,"{'max_depth': 20, 'n_estimators': 40}",0.902274975272008,0.9016815034619189,0.8945389790265137,0.8994988129781061,0.0035151455901471186,2,0.9220496587199525,0.924720546048076,0.9256181998021761,0.9241294681900682,0.001515618936177494
